id,logpred
17845579,4.672828834461906
17887871,4.442651256490317
20310828,3.912023005428147
16367772,4.605170185988092
14007277,4.605170185988092
10187948,4.84418708645859
1979502,4.941642422609304
4025466,4.605170185988092
7010681,4.90527477843843
2210088,4.74493212836325
16487475,5.187385805840755
7132520,4.248495242049359
6329731,5.5174528964647065
16633430,4.8283137373023015
1586489,4.382026634673881
14556587,4.23410650459726
20332537,3.6635616461296463
19504228,6.437751649736401
7124926,4.787491742782046
724656,5.298317366548036
17857598,4.8283137373023015
7198878,4.007333185232471
1954429,6.437751649736401
17552926,4.382026634673881
18947464,5.1647859739235145
555596,4.553876891600541
8687518,4.442651256490317
2754975,4.736198448394496
15591048,4.143134726391533
68403,4.31748811353631
16123133,4.605170185988092
16545677,4.3694478524670215
9909328,4.787491742782046
9372609,4.382026634673881
15507297,4.007333185232471
3104839,3.6635616461296463
5628808,4.382026634673881
10043483,5.049856007249537
13882820,5.010635294096256
5804060,3.80666248977032
13880330,4.174387269895637
16515346,4.477336814478207
9734018,4.700480365792417
13343870,3.49650756146648
10102418,3.218875824868201
20903084,5.298317366548036
17642625,5.416100402204419
12547180,4.859812404361672
15509545,4.543294782270004
253466,4.605170185988092
13223336,4.330733340286331
17152842,4.5217885770490405
8411226,5.1647859739235145
16234017,4.382026634673881
2627940,4.787491742782046
13669161,5.068904202220232
20933293,5.075173815233828
7930895,4.787491742782046
16812656,4.382026634673881
13031184,4.8283137373023015
476919,4.787491742782046
20729133,5.010635294096256
15755492,5.857933154483459
16707888,5.298317366548036
3466620,5.991464547107983
17498442,5.1647859739235145
12364198,5.2574953720277815
15942888,4.934473933130692
20969932,4.248495242049359
11363122,3.737669618283368
18667247,3.332204510175204
10672015,5.010635294096256
12008897,4.8283137373023015
10230060,5.683579767338681
12630408,4.330733340286331
14186084,4.867534450455582
16160310,3.1780538303479458
3454343,4.5217885770490405
6135485,4.787491742782046
12544280,5.010635294096256
13276066,4.174387269895637
2503128,3.9889840465642745
3717427,5.886104031450156
16441864,4.127134385045092
10058134,4.007333185232471
13346431,4.700480365792417
15740950,4.553876891600541
13080618,4.787491742782046
17865806,5.010635294096256
19777573,5.521460917862246
11064084,4.553876891600541
8850423,4.23410650459726
7472068,4.31748811353631
10779412,5.1647859739235145
331450,5.991464547107983
9347680,4.174387269895637
12955368,3.688879454113936
12231352,4.174387269895637
16004577,4.3694478524670215
7311059,4.812184355372417
4663928,5.010635294096256
376559,3.6635616461296463
13591611,4.276666119016055
1656621,5.0369526024136295
18314314,4.787491742782046
9791362,4.6443908991413725
61153,4.605170185988092
3868503,4.934473933130692
19192001,4.4998096703302615
15990034,4.248495242049359
18637173,4.31748811353631
18331809,4.3694478524670215
18296371,4.219507705176107
14038936,4.174387269895637
16870359,5.010635294096256
271130,4.553876891600541
14169399,4.934473933130692
9734844,4.48863636973214
12875096,4.219507705176107
12803399,4.605170185988092
15871074,4.23410650459726
3953322,4.976733742420574
12230297,4.700480365792417
13860706,4.276666119016055
5360210,5.135798437050261
12973167,4.0943445622221
15057743,4.700480365792417
17750227,4.8283137373023015
3544343,5.1647859739235145
11434047,4.382026634673881
8649889,4.382026634673881
1907186,4.174387269895637
10156269,4.174387269895637
248865,5.857933154483459
7274441,4.605170185988092
16122843,5.220355825078324
16002608,4.605170185988092
5364134,5.393627546352364
2979052,4.867534450455582
14066228,3.4657359027997265
20581837,4.59511985013459
20395728,3.555348061489413
12569486,4.605170185988092
7518816,4.718498871295094
4137789,5.272999558563747
9633282,5.521460917862246
56859,5.991464547107983
16098984,5.416100402204419
6259989,4.59511985013459
7939407,4.59511985013459
7517579,4.836281906951479
18730787,5.220355825078324
13615838,5.298317366548036
6504030,4.442651256490317
2176963,5.926926025970412
6107258,4.007333185232471
3318417,3.80666248977032
6222260,5.135798437050261
17479706,4.31748811353631
19334291,4.934473933130692
4296362,3.80666248977032
8627179,4.605170185988092
12454870,4.882801922586372
16042019,5.298317366548036
14189240,4.4998096703302615
2488022,4.48863636973214
18369887,4.127134385045092
17774890,5.641907070938113
16082400,4.700480365792417
7020322,4.31748811353631
14774411,4.59511985013459
3852970,6.395261598115449
15870268,4.532599493153255
6043296,5.298317366548036
14221607,5.1929568508902095
17073983,4.553876891600541
17991551,5.429345628954442
15343720,4.382026634673881
2598841,4.174387269895637
10783121,4.007333185232471
5496554,5.010635294096256
13379739,4.605170185988092
1944155,4.553876891600541
13564007,4.02535169073515
20817835,4.543294782270004
9473440,4.4998096703302615
16359470,4.700480365792417
11150475,6.371611847231858
13094264,3.4011973816621555
1822183,5.703782474656202
12518189,5.105945473900579
12455369,5.521460917862246
15468914,5.010635294096256
12905131,4.477336814478207
181972,5.010635294096256
20146269,4.74493212836325
17846157,2.995732273553992
12270642,3.871201010907892
13514141,6.4846352356352535
16618112,6.906754778648554
7382491,4.442651256490317
14696763,4.382026634673881
1090297,4.852030263919617
9473816,4.7535901911063645
17515103,4.189654742026425
15370440,5.010635294096256
10524082,4.174387269895637
7182122,4.574710978503383
2070705,4.605170185988092
18763188,4.07753744390572
12433198,3.80666248977032
20353100,4.248495242049359
13897860,4.31748811353631
13209493,4.23410650459726
16837677,4.382026634673881
6725556,4.605170185988092
10090585,5.703782474656202
14983123,4.07753744390572
1940006,4.3694478524670215
7886331,4.4998096703302615
20310503,4.553876891600541
18294493,4.0943445622221
720811,5.293304824724492
818189,4.31748811353631
16914048,5.416100402204419
755528,4.442651256490317
11656396,5.298317366548036
7112125,4.700480365792417
2975776,4.174387269895637
386846,4.59511985013459
17217670,4.74493212836325
4191637,4.382026634673881
14217775,6.437751649736401
18760486,4.59511985013459
6732313,5.0304379213924335
16382270,4.174387269895637
11582472,4.59511985013459
17893451,4.4998096703302615
8254893,4.605170185988092
19832188,4.867534450455582
634133,4.23410650459726
640589,2.302585092994046
16899141,5.010635294096256
20383768,4.700480365792417
16439512,4.07753744390572
17811587,4.394449154672439
2343987,5.147494476813453
5624807,4.127134385045092
971449,5.513428746164983
16807426,4.90527477843843
6599870,4.4998096703302615
17616603,4.31748811353631
6462549,4.442651256490317
20218811,3.871201010907892
5195346,4.31748811353631
1989842,4.605170185988092
3311544,4.8283137373023015
18190744,3.8918202981106265
20480443,3.6635616461296463
15028308,4.59511985013459
2238488,5.5174528964647065
15019476,4.762173934797756
1499630,3.80666248977032
8733790,4.477336814478207
8392488,4.653960350157523
7526377,4.143134726391533
12089766,3.912023005428147
10491137,4.043051267834549
12736586,4.8283137373023015
6844537,4.59511985013459
7896248,4.8283137373023015
8381472,5.105945473900579
7280929,5.010635294096256
13250303,5.4380793089231965
18752630,4.442651256490317
9490137,5.48063892334199
13360706,4.59511985013459
19522525,3.4011973816621555
21053769,4.290459441148391
1352111,4.653960350157523
6361628,4.691347882229144
13388649,4.605170185988092
7086215,5.541263545158426
6696127,4.90527477843843
14050933,6.063785208687607
9611367,4.4188406077965965
19170980,5.966146739123692
19780958,4.442651256490317
15649332,5.416100402204419
2330139,4.382026634673881
18324815,4.31748811353631
19812298,4.74493212836325
6573831,3.912023005428147
7790855,4.382026634673881
9697230,5.010635294096256
2671736,4.700480365792417
13748851,4.59511985013459
15872614,4.8283137373023015
8777405,4.574710978503383
10502172,5.068904202220232
12042,4.941642422609304
15793708,3.912023005428147
14336061,4.543294782270004
15343420,4.700480365792417
8446914,4.382026634673881
5995416,4.574710978503383
458046,5.2094861528414205
14190524,3.258096538021482
15603347,4.31748811353631
19734162,5.48063892334199
14717119,5.272999558563747
14223920,4.867534450455582
6487660,4.4998096703302615
982276,3.912023005428147
2365726,5.220355825078324
17747697,4.605170185988092
16417593,6.214608098422191
3749971,5.293304824724492
11585687,4.31748811353631
11817975,4.174387269895637
21154164,5.010635294096256
16515340,5.220355825078324
18942735,3.912023005428147
8326500,4.867534450455582
16050862,4.382026634673881
14969237,4.90527477843843
7727070,4.394449154672439
13902602,4.442651256490317
41399,4.4998096703302615
6045552,3.737669618283368
18022456,4.867534450455582
4288361,4.8283137373023015
3771687,5.010635294096256
3032355,4.382026634673881
17764327,5.298317366548036
19270209,4.700480365792417
15087740,5.105945473900579
17681551,4.31748811353631
13504225,4.84418708645859
3635723,5.135798437050261
4529762,4.969813299576002
1364192,4.59511985013459
13978543,4.653960350157523
3812865,5.010635294096256
20409370,5.991464547107983
10051649,4.31748811353631
11528550,4.382026634673881
14323505,5.416100402204419
10001022,4.8283137373023015
16256170,4.0943445622221
18502823,5.075173815233828
44229,4.59511985013459
17071836,5.703782474656202
3630011,5.010635294096256
1551044,4.23410650459726
13387556,5.556828061699537
4041351,5.068904202220232
1499843,4.68213122712422
16260159,4.74493212836325
13815237,4.31748811353631
15940241,4.0943445622221
20720916,5.068904202220232
900456,3.555348061489413
12749596,4.976733742420574
14815230,5.1647859739235145
12384924,5.1929568508902095
17929451,4.882801922586372
1841356,4.718498871295094
1297644,6.396929655216146
10035023,4.990432586778736
183859,7.090076835776093
15913550,5.105945473900579
17422735,4.343805421853683
20076523,3.737669618283368
8171013,4.382026634673881
15342385,4.290459441148391
18568023,4.31748811353631
3884105,4.605170185988092
3081560,4.0943445622221
20671819,4.442651256490317
12672097,5.010635294096256
13450500,4.248495242049359
15734872,5.1647859739235145
15006609,4.248495242049359
2876014,4.74493212836325
16638682,4.0943445622221
10194572,5.298317366548036
6862594,3.688879454113936
3231803,4.8283137373023015
20224058,4.59511985013459
12326470,5.837730447165941
5651414,4.875197323201151
5805319,5.010635294096256
18375219,5.521460917862246
18239401,4.90527477843843
19883215,5.135798437050261
6677646,4.4998096703302615
7345170,5.521460917862246
19103830,4.787491742782046
19891590,5.010635294096256
19466277,4.174387269895637
15857972,5.1929568508902095
11819334,4.700480365792417
13632841,5.293304824724492
13548848,4.691347882229144
15498564,4.653960350157523
16740536,4.4998096703302615
12418668,3.912023005428147
18324607,4.941642422609304
3517289,5.293304824724492
15832351,4.276666119016055
13032846,4.382026634673881
14805637,3.912023005428147
19224852,4.836281906951479
12494576,5.556828061699537
17927389,5.1647859739235145
1693524,5.298317366548036
16413243,3.688879454113936
15008493,4.605170185988092
17767757,4.465908118654584
12113989,4.3694478524670215
6898039,3.8501476017100575
207250,4.7791234931115305
14168664,3.80666248977032
9788738,4.382026634673881
6642680,3.912023005428147
7911161,4.442651256490317
4447990,3.80666248977032
763569,4.110873864173311
11047622,4.653960350157523
7651189,6.437751649736401
16765291,4.174387269895637
14486682,5.298317366548036
8794908,4.74493212836325
2551952,4.543294782270004
573701,4.574710978503383
20067870,5.298317366548036
12274644,5.1929568508902095
8072314,4.553876891600541
18622462,4.4998096703302615
1371310,5.010635294096256
6938818,4.4067192472642525
16442460,4.59511985013459
2250130,5.272999558563747
16478955,4.890349128221754
6716199,5.010635294096256
15392180,4.4188406077965965
20567217,4.976733742420574
1851767,4.934473933130692
10920624,4.787491742782046
10455934,4.382026634673881
13028002,4.007333185232471
9981578,4.248495242049359
11039706,6.437751649736401
1347204,4.68213122712422
7203642,4.174387269895637
8862058,5.991464547107983
3153603,4.248495242049359
16352847,5.459585514144161
193393,5.2574953720277815
18018755,4.248495242049359
20788168,3.3672958299864737
15819031,3.4011973816621555
18527258,4.574710978503383
13466505,3.688879454113936
15452543,4.605170185988092
7973885,4.382026634673881
9199346,6.476972362889682
17175597,4.787491742782046
20568215,4.248495242049359
18022807,4.442651256490317
5395031,4.59511985013459
3167626,5.1929568508902095
11730504,4.442651256490317
10770836,5.147494476813453
5946583,4.605170185988092
6166826,4.31748811353631
8953744,4.787491742782046
7054267,3.688879454113936
19438842,4.90527477843843
2432788,4.0943445622221
12340135,4.941642422609304
4729927,3.970291913552122
11734816,4.691347882229144
5709013,4.867534450455582
16646297,4.605170185988092
9119015,4.382026634673881
7247763,5.010635294096256
19602101,3.9889840465642745
8914789,4.8283137373023015
7281613,4.8283137373023015
7961104,5.1647859739235145
1365028,5.010635294096256
6793945,5.241747015059644
3318240,6.052089168924417
5269442,4.787491742782046
1446428,4.605170185988092
9629425,4.663439094112067
19767282,4.553876891600541
7591467,4.8283137373023015
4967549,4.605170185988092
10270377,4.0943445622221
4701058,5.857933154483459
18111901,4.812184355372417
9280917,4.4998096703302615
16963514,5.293304824724492
6119700,4.248495242049359
18007668,5.991464547107983
17238535,4.007333185232471
8760046,3.912023005428147
9461238,4.787491742782046
7749568,5.342334251964812
7010001,4.553876891600541
3278758,4.867534450455582
9524928,5.521460917862246
17824338,5.298317366548036
7495711,4.02535169073515
20619757,4.653960350157523
15181459,6.1092475827643655
17112975,4.4998096703302615
14422390,5.298317366548036
9138319,5.0304379213924335
11337445,4.553876891600541
6504159,4.787491742782046
17483642,4.983606621708336
19905170,4.060443010546419
11774112,5.298317366548036
4495026,3.6635616461296463
17173015,5.010635294096256
5735341,5.135798437050261
15216224,5.247024072160486
16249009,5.298317366548036
4951402,4.605170185988092
11888603,4.477336814478207
4623011,4.700480365792417
14344427,4.934473933130692
14887262,4.941642422609304
15059051,3.6635616461296463
6244773,4.787491742782046
16508474,4.4067192472642525
4054332,4.382026634673881
1709089,3.6635616461296463
16231631,4.605170185988092
9302921,4.605170185988092
15486635,4.941642422609304
7228772,5.1647859739235145
10804476,5.298317366548036
12092403,4.477336814478207
19815527,4.605170185988092
19431197,4.382026634673881
15599248,4.897839799950911
13589,4.8283137373023015
2082694,4.653960350157523
14184061,4.219507705176107
10593704,3.80666248977032
5771211,4.605170185988092
14919110,4.31748811353631
17903300,3.6375861597263857
7900575,4.787491742782046
12536976,4.07753744390572
7775431,4.787491742782046
11852437,5.416100402204419
11261700,4.59511985013459
10960652,3.951243718581428
13245721,4.787491742782046
818518,4.174387269895637
393875,3.4011973816621555
13916100,3.4011973816621555
14979266,4.700480365792417
20860793,4.8283137373023015
10596447,4.564348191467836
7025189,3.80666248977032
535641,4.382026634673881
5958680,4.7791234931115305
20282481,4.382026634673881
6074078,4.174387269895637
12138787,4.934473933130692
18441094,3.912023005428147
20326257,4.382026634673881
6931714,5.298317366548036
14872587,4.787491742782046
9331413,4.59511985013459
149210,4.07753744390572
12346559,4.61512051684126
16434642,3.737669618283368
15758808,5.241747015059644
6847411,4.174387269895637
17882017,3.912023005428147
14950688,4.709530201312334
12871016,5.1647859739235145
9563487,5.010635294096256
5726250,5.003946305945459
14838379,3.8918202981106265
13800443,4.23410650459726
4358619,4.382026634673881
1506773,5.703782474656202
2012494,4.59511985013459
18178150,4.477336814478207
195578,5.220355825078324
5860276,4.700480365792417
6278392,5.135798437050261
9155475,4.727387818712341
11443623,3.871201010907892
1346715,4.74493212836325
10087811,4.248495242049359
19550846,5.521460917862246
12446548,5.1298987149230735
11317188,3.6635616461296463
16425763,4.700480365792417
1067251,4.74493212836325
4030842,4.276666119016055
9866779,3.8918202981106265
7601632,4.465908118654584
20378843,6.437751649736401
2958366,5.010635294096256
3084267,5.105945473900579
15532799,4.382026634673881
945426,4.875197323201151
15928157,4.787491742782046
16396169,4.31748811353631
9189063,3.2958368660043287
14549868,4.07753744390572
13752871,4.90527477843843
7019788,4.605170185988092
17764691,5.105945473900579
13598801,4.59511985013459
11205769,4.605170185988092
15265988,5.043425116919247
12422277,4.31748811353631
16266043,4.8283137373023015
15929281,4.934473933130692
6225501,4.382026634673881
7968806,5.298317366548036
934609,4.189654742026425
14839995,4.382026634673881
13625891,4.74493212836325
19982721,4.158883083359672
4744115,4.605170185988092
8440699,3.80666248977032
9515597,4.31748811353631
13734035,4.0943445622221
20026248,5.991464547107983
346805,4.867534450455582
17451486,4.605170185988092
20245126,5.416100402204419
6704276,5.393627546352364
1030265,4.6443908991413725
13443722,4.653960350157523
11659296,5.135798437050261
5192414,4.290459441148391
3250685,4.59511985013459
6071405,5.010635294096256
14054966,4.934473933130692
9032140,7.3132203870903005
924736,4.700480365792417
5567278,4.962844630259907
13497881,4.0943445622221
6881600,4.07753744390572
15067484,3.912023005428147
18550947,4.605170185988092
7777537,4.23410650459726
2211028,5.298317366548036
15774003,4.248495242049359
8807089,4.276666119016055
4387183,4.605170185988092
20679744,4.605170185988092
13741654,4.31748811353631
20725595,4.8283137373023015
8275455,6.437751649736401
12955454,3.912023005428147
19507918,4.8283137373023015
15423732,4.31748811353631
7933896,4.248495242049359
11421292,4.174387269895637
17771656,6.38856140554563
15820365,4.330733340286331
4400008,4.553876891600541
17625226,4.3694478524670215
898068,4.553876891600541
1273533,4.477336814478207
9513152,4.442651256490317
7226513,5.010635294096256
19909756,4.59511985013459
9845352,3.688879454113936
12311236,4.48863636973214
841234,5.389071729816501
8688748,4.382026634673881
9509369,4.382026634673881
16702915,5.010635294096256
6004200,4.820281565605037
11059197,4.0943445622221
19654433,4.812184355372417
13377231,4.442651256490317
12885888,5.991464547107983
14386978,3.912023005428147
13481935,4.8283137373023015
5117701,4.382026634673881
15596610,4.8283137373023015
3656971,5.298317366548036
12497438,4.691347882229144
14686119,3.58351893845611
15043768,4.84418708645859
10339057,4.553876891600541
6559730,5.135798437050261
1212897,5.1647859739235145
14010951,4.8283137373023015
9474607,5.521460917862246
7671112,4.709530201312334
9340975,4.48863636973214
18691200,4.382026634673881
15481211,4.605170185988092
3694498,4.74493212836325
17223670,3.737669618283368
18616208,4.8283137373023015
4494338,4.8283137373023015
13504999,4.0943445622221
18461886,6.396929655216146
10733503,4.007333185232471
5899598,5.416100402204419
4490826,5.293304824724492
3318593,5.220355825078324
1039931,4.787491742782046
13346110,4.74493212836325
95243,4.8283137373023015
593991,4.48863636973214
9676065,3.951243718581428
7196412,5.521460917862246
4567558,4.574710978503383
4142125,4.442651256490317
1616540,5.293304824724492
602888,5.298317366548036
15952947,4.4998096703302615
13190103,5.3706380281276624
5297292,5.703782474656202
3380344,4.59511985013459
371767,4.382026634673881
9363721,4.4998096703302615
15649021,5.010635294096256
13452474,4.4998096703302615
1246711,4.356708826689592
8126890,2.302585092994046
20386464,4.382026634673881
13360012,5.293304824724492
11737510,4.941642422609304
63003,5.010635294096256
19113883,4.672828834461906
16040153,4.48863636973214
20150874,5.700443573390688
20139611,4.3694478524670215
12956315,4.3694478524670215
6185426,5.521460917862246
15804493,5.043425116919247
3558850,5.991464547107983
19238409,4.691347882229144
13591025,4.934473933130692
19334066,4.934473933130692
15377706,4.48863636973214
1426529,4.605170185988092
15663291,4.31748811353631
16214045,5.010635294096256
15771398,4.394449154672439
1665638,4.8283137373023015
1308927,4.941642422609304
356370,4.553876891600541
725255,4.653960350157523
14185372,5.855071922202427
3886521,4.4998096703302615
16689918,5.010635294096256
21151013,4.941642422609304
16742323,5.598421958998375
5526210,4.543294782270004
18706454,5.521460917862246
17961134,4.700480365792417
16523033,4.343805421853683
12899127,5.010635294096256
5194984,4.653960350157523
6684189,4.787491742782046
15582339,5.1647859739235145
14474140,4.605170185988092
16256352,3.688879454113936
16220406,4.605170185988092
9449718,4.634728988229637
19915657,4.553876891600541
9043726,5.4380793089231965
17895460,3.951243718581428
17682843,4.605170185988092
13914468,5.4638318050256105
15580808,4.934473933130692
6091808,4.3694478524670215
18182282,4.574710978503383
19473060,5.220355825078324
18314141,3.688879454113936
65408,4.700480365792417
2808417,3.912023005428147
18402568,4.820281565605037
18428588,4.442651256490317
17903384,4.382026634673881
12138634,4.553876891600541
8202578,5.220355825078324
15071108,3.5263605246161616
3794190,4.143134726391533
7514978,4.3694478524670215
17000016,5.513428746164983
16426559,5.991464547107983
18429433,4.584967478670572
16067657,6.437751649736401
14653743,4.934473933130692
18237513,4.976733742420574
14164359,4.3694478524670215
19777168,4.248495242049359
193853,4.59511985013459
6025389,4.605170185988092
5969842,5.010635294096256
9473837,4.158883083359672
14805196,5.298317366548036
21091336,5.298317366548036
14826630,5.521460917862246
2441418,4.48863636973214
7361438,4.382026634673881
1090545,5.703782474656202
17796760,4.976733742420574
11927008,4.653960350157523
1391215,4.174387269895637
17765242,5.521460917862246
16543246,4.74493212836325
11153954,4.605170185988092
20234853,4.189654742026425
9767864,4.007333185232471
11496612,4.74493212836325
2598026,4.691347882229144
9405466,4.31748811353631
6395433,5.1929568508902095
19946213,5.293304824724492
12069600,5.783825182329737
17547338,4.787491742782046
11812196,3.6635616461296463
6384622,4.8283137373023015
16186033,4.691347882229144
10965768,4.787491742782046
19120941,5.075173815233828
15301587,4.564348191467836
14185264,5.4380793089231965
11881882,3.555348061489413
17479949,5.703782474656202
17942767,5.010635294096256
19360685,4.934473933130692
17947340,4.553876891600541
16685411,5.416100402204419
1630572,4.61512051684126
22453,4.07753744390572
20558064,3.737669618283368
1971540,4.3694478524670215
20269435,4.983606621708336
12762416,4.59511985013459
16643990,5.214935757608987
15397120,4.787491742782046
16408202,4.59511985013459
19873282,4.043051267834549
8409178,5.988961416889862
5710107,5.926926025970412
8902304,4.787491742782046
4403159,3.737669618283368
7633507,4.59511985013459
1759389,5.272999558563747
8269421,4.59511985013459
12683014,4.4067192472642525
2137113,4.5217885770490405
14784440,4.382026634673881
19946195,4.605170185988092
16396640,4.248495242049359
13401235,5.0238805208462765
12951444,4.4998096703302615
7146997,4.8283137373023015
8865315,3.80666248977032
11461920,5.703782474656202
5192165,6.8977049431286375
1961361,4.430816798843313
2529318,6.907755278982138
17345671,5.293304824724492
2203450,4.31748811353631
16512828,6.1092475827643655
1033754,5.298317366548036
2266010,5.703782474656202
13955165,4.8283137373023015
14981522,4.394449154672439
15980213,3.8918202981106265
18411446,4.356708826689592
13076718,5.857933154483459
17690331,4.919980925828125
7265118,4.174387269895637
17574138,4.158883083359672
21055294,5.123963979403259
39059,3.7612001156935615
3421168,4.941642422609304
14538600,4.07753744390572
12156007,5.416100402204419
5559015,4.553876891600541
8588621,3.80666248977032
8068609,4.605170185988092
5194724,4.4998096703302615
20197869,4.605170185988092
40138,4.276666119016055
18615898,4.31748811353631
18077069,5.703782474656202
4455094,4.718498871295094
8772093,5.416100402204419
18340679,5.579729825986222
19735537,4.59511985013459
7563445,5.926926025970412
4363132,3.80666248977032
6070550,4.787491742782046
7715747,5.010635294096256
9806843,5.703782474656202
9607093,3.871201010907892
18342603,4.941642422609304
16780183,4.605170185988092
21148259,5.298317366548036
7399972,5.1298987149230735
8201902,4.574710978503383
9921802,4.8283137373023015
12737896,4.158883083359672
20788590,6.437751649736401
3758686,5.501258210544727
1198536,4.248495242049359
16415673,5.170483995038151
13168270,3.610917912644224
17509140,4.174387269895637
19361346,5.068904202220232
18344553,4.4998096703302615
11218995,4.867534450455582
16416210,4.174387269895637
7808601,4.442651256490317
14768793,4.8283137373023015
3442098,4.174387269895637
14884702,4.0943445622221
9387676,5.703782474656202
7021851,4.941642422609304
7397916,5.298317366548036
4704514,4.5217885770490405
4278720,4.0943445622221
707443,5.010635294096256
15271428,4.31748811353631
4227479,4.867534450455582
21188095,5.521460917862246
16272848,3.688879454113936
4068953,3.8918202981106265
17909001,5.521460917862246
20269422,4.174387269895637
20857329,5.1929568508902095
13085694,4.812184355372417
914325,5.298317366548036
20917894,4.31748811353631
20491184,4.787491742782046
553872,4.941642422609304
9110796,4.31748811353631
13430730,6.395261598115449
18360567,4.897839799950911
19809264,4.700480365792417
17346379,4.634728988229637
14284554,3.4657359027997265
1489175,4.382026634673881
982395,4.820281565605037
16275525,5.48063892334199
20872076,2.995732273553992
147474,4.7791234931115305
12974200,3.80666248977032
4246324,5.272999558563747
11950735,7.1308988302963465
17904544,5.293304824724492
1295083,4.442651256490317
17286950,4.663439094112067
6199255,5.416100402204419
5469403,3.912023005428147
14054177,4.48863636973214
13674816,4.248495242049359
3534379,2.995732273553992
1868513,3.218875824868201
20750730,3.8918202981106265
21122043,4.0943445622221
18155852,5.293304824724492
6973744,4.007333185232471
9332830,5.1647859739235145
16543492,5.926926025970412
20481541,4.31748811353631
16243222,5.703782474656202
13417302,5.6167710976665735
15423388,4.934473933130692
17681652,4.653960350157523
15989064,5.010635294096256
19737981,4.31748811353631
19227365,3.6635616461296463
1226596,4.0943445622221
126443,5.1647859739235145
6692642,5.187385805840755
1768298,4.605170185988092
14250826,4.31748811353631
3303004,4.007333185232471
14761517,4.382026634673881
8052243,5.886104031450156
21108505,4.31748811353631
7395368,5.298317366548036
14151414,5.703782474656202
16067999,5.1647859739235145
12046665,4.867534450455582
782126,4.584967478670572
4799785,4.700480365792417
19071291,6.371611847231858
16336709,4.4998096703302615
1297940,5.220355825078324
4935544,4.3694478524670215
2537740,4.700480365792417
2518907,4.382026634673881
16466720,4.787491742782046
1303261,3.912023005428147
12720048,4.382026634673881
16739659,4.605170185988092
7987167,4.553876891600541
2557018,4.700480365792417
4227273,5.010635294096256
18584815,4.3694478524670215
21077407,3.951243718581428
4342304,4.59511985013459
19671104,5.857933154483459
16274148,4.990432586778736
10074308,4.941642422609304
5296718,5.298317366548036
10502452,4.787491742782046
17776058,4.394449154672439
15927523,3.9889840465642745
17532796,5.1647859739235145
14783949,5.105945473900579
4574224,4.59511985013459
15149053,5.298317366548036
6936417,4.442651256490317
17542011,4.867534450455582
4729888,5.010635294096256
4016385,4.605170185988092
20599017,6.437751649736401
1641253,4.31748811353631
18527992,4.718498871295094
20433367,4.941642422609304
19338355,4.382026634673881
13396831,4.605170185988092
21009477,4.941642422609304
18888793,3.4657359027997265
5557097,4.248495242049359
7367489,4.382026634673881
6713114,5.068904202220232
3485081,4.127134385045092
7755144,4.31748811353631
13745923,4.442651256490317
18238240,4.442651256490317
7937556,5.0304379213924335
7902219,5.48063892334199
13582811,3.912023005428147
8884275,4.23410650459726
17513655,3.6635616461296463
4029464,4.174387269895637
4033728,4.983606621708336
15964139,4.31748811353631
3758296,3.871201010907892
19125378,4.382026634673881
9078184,4.605170185988092
17528120,3.3672958299864737
4350464,4.787491742782046
13434856,4.31748811353631
3687771,5.521460917862246
